0,Run,Distance,Length,Counts,Edep,CerCount
1120,1120,91.85646600749172,120.0117009578654,0,41.32229,6
1121,1121,60.00005114193041,120.00689880605766,0,41.53638,2
1122,1122,60.00073371593468,120.00305960057423,2,39.9734,7
1123,1123,63.666799303477084,120.0095345200958,0,42.16056,6
1124,1124,44.46976165544756,120.00786270083921,3,39.74143,63
1125,1125,25.80252597798131,120.04087488875592,3,42.54831,101
1126,1126,60.000205612662256,120.01288919182636,1,42.33361,6
1127,1127,36.951958154912546,120.02798526778402,6,39.75555,73
1128,1128,65.1686202997464,120.00759147562789,0,39.931979999999996,3
1129,1129,15.367111988514775,120.0015739242251,5,41.62878,124
1130,1130,79.06052098821135,120.02692773489323,0,40.23213,0
1131,1131,60.94784501272258,120.00195114526439,1,39.5404,6
1132,1132,43.5716559285356,120.094736810571,3,41.03175,45
1133,1133,23.21973874509307,120.03603617327958,2,41.15361,65
1134,1134,106.64964425270945,120.00788465081747,1,40.5968,6
1135,1135,63.37147997699162,120.04367660025042,13,43.10439,73
1136,1136,44.18168016966903,120.00842189977809,0,40.52833,52
1137,1137,118.91087197494463,120.02089088095985,1,40.547740000000005,4
1138,1138,60.002447300146336,120.00840165885165,1,41.217490000000005,5
1139,1139,67.31785887076165,120.00435048541374,1,40.025009999999995,5
1140,1140,71.43395730898057,120.03672052850729,1,42.27664,10
1141,1141,60.00001731914639,120.00580724441954,0,41.41708,2
1142,1142,66.24284466284149,120.10704853280188,10,40.41795,104
1143,1143,119.94426717650168,120.01984110733673,0,40.114509999999996,5
1144,1144,63.2125615130766,120.00604921020036,0,41.35579,10
1145,1145,47.116879690359475,120.0272080183621,2,40.97318,76
1146,1146,77.63492763637913,120.0351062548079,1,40.81778,4
1147,1147,47.82458047352892,120.04512378120415,3,40.479279999999996,38
1148,1148,60.17945852973953,120.01086266141644,4,41.90788,7
1149,1149,8.1914490953303,120.0265542652437,2,41.77256,94
1150,1150,78.52424426886999,120.06216919607245,0,41.11668,1
1151,1151,68.8777735502229,120.0182621130765,1,41.4794,2
1152,1152,60.0009811341837,120.00617391964832,1,39.229240000000004,6
1153,1153,65.68328227545123,120.03788503465756,1,38.74123,4
1154,1154,60.89003753474569,120.01486567325117,3,41.07543,63
1155,1155,72.91187686651455,120.0090883389537,4,39.69617,7
1156,1156,60.00103639331908,120.0081574906522,1,41.59398,4
1157,1157,116.04007277188377,120.02153424111656,3,40.49446,6
1158,1158,60.000000092869705,120.04035188720681,3,40.79117,6
1159,1159,24.75193280236168,120.01192146912292,4,40.0241,50
1160,1160,16.863822325173572,120.00680879419998,7,39.509159999999994,50
1161,1161,68.6772682436666,120.04818917603713,1,39.52875,6
1162,1162,14.644672155770765,120.02250106491331,8,38.97388,133
1163,1163,23.13034558462801,120.02876394016056,4,41.04014,68
1164,1164,61.696059918604,120.02208648636403,2,38.39274,9
1165,1165,81.92489450259264,120.0082694967083,2,40.20065,6
1166,1166,74.46404589523412,120.00803669228274,2,41.3295,6
1167,1167,14.7768181486468,120.02602285676926,1,40.30808,107
1168,1168,23.809628455331893,120.0170456072879,7,42.589209999999994,97
1169,1169,69.71950654478228,120.00710755608198,2,40.73962,9
1170,1170,60.034009058701045,120.40428686548915,1,26.62476,4
1171,1171,20.386382067703945,120.0131715447269,11,42.34382,145
1172,1172,63.569866058422726,120.01033512087923,11,40.56035,75
1173,1173,36.53728535787401,120.01857792998949,1,43.1485,39
1174,1174,78.79900816103537,120.03200871606163,2,40.44227,8
1175,1175,108.46487077671114,120.0135549648453,2,40.83954,11
1176,1176,61.78868300640615,120.07017385213874,0,41.26361,8
1177,1177,12.39078314835699,120.01847333613654,67,43.519220000000004,153
1178,1178,24.752351649788665,120.0089569318463,10,43.90429,190
1179,1179,21.690885716494666,120.00782707528013,1,41.61931,88
1180,1180,90.98562196047642,120.04659106371827,3,41.10582,8
1181,1181,81.66394581709578,120.01860115774497,1,41.40568,8
1182,1182,78.86642692684686,120.03398927858228,2,40.57927,6
1183,1183,67.50618593068155,120.00907421841993,0,40.193020000000004,4
1184,1184,20.193543862679928,120.02740888565339,1,41.46767,91
1185,1185,33.56770932771794,120.0142519738312,8,40.062870000000004,64
1186,1186,60.00384232372523,120.04452661804638,1,42.15106,4
1187,1187,78.00216515764151,120.02050301892818,3,40.49607,8
1188,1188,72.12034719194872,120.02328291281191,2,40.538270000000004,3
1189,1189,8.201069773424749,120.01409052766942,5,40.5162,72
1190,1190,44.02335121005731,120.05176207086353,4,39.83005,53
1191,1191,51.104926243934756,120.00487949942124,11,39.35605,84
1192,1192,101.52855255017374,120.00729861075664,1,40.33744,7
1193,1193,57.37030192861437,120.00570303742158,13,41.38921,32
1194,1194,21.29247614272941,120.02827537987488,3,41.1693,48
1195,1195,60.00443570894334,120.14126578589165,0,41.182790000000004,3
1196,1196,46.10595168129054,120.0867763903529,8,39.89669,65
1197,1197,46.82405941369885,120.00723546564636,16,41.25443,151
1198,1198,112.40923184531188,120.06086817766136,1,39.6986,4
1199,1199,81.35598132027123,120.04977251761488,1,38.724109999999996,6
1200,1200,29.695940774738453,120.09869377944209,5,43.32295,173
1201,1201,60.38392683877518,120.01864537796597,1,42.52409,9
1202,1202,67.7228141579515,120.03504194461257,2,39.4745,5
1203,1203,76.51498297547425,120.0247059947666,1,38.910379999999996,3
1204,1204,76.67202508424738,120.04368489080896,1,39.52952,5
1205,1205,63.22265082833181,120.00863324257402,1,41.32571,5
1206,1206,74.11260431562097,120.00046458047288,1,41.81095,3
1207,1207,52.83489068041093,120.0012217852564,6,40.29613,60
1208,1208,23.731843320141323,120.07334341701687,2,41.72623,65
1209,1209,65.9181976216528,120.03852305878308,0,39.7647,5
1210,1210,80.71345044787556,120.02599234759775,1,40.458220000000004,4
1211,1211,85.7918762040633,120.0478726549291,0,41.100590000000004,6
1212,1212,61.570491021944164,120.00114609112379,0,41.7477,5
1213,1213,56.424272000762734,120.04924215886226,6,40.90614,19
1214,1214,48.90136184079983,120.01927772268144,1,39.48682,42
1215,1215,86.52034187999698,120.00774529055914,1,40.354240000000004,5
1216,1216,31.021184507497935,120.01223637635843,2,41.057959999999994,76
1217,1217,36.86997910472795,120.02064011066926,0,39.59471,59
1218,1218,114.52604854843477,120.05875604085324,3,42.48466,10
1219,1219,62.70350791670712,120.04206563829054,2,40.28109,6
1220,1220,105.76427345721211,120.08329713469497,1,39.34427,5
1221,1221,60.003085578391605,120.00853224750486,1,41.39131,7
1222,1222,12.16013437376112,120.00446272122491,8,43.27819,168
1223,1223,110.33934546188263,120.00263985716583,8,43.309309999999996,64
1224,1224,98.70705849633113,120.04289873459902,6,42.36108,63
1225,1225,45.687698321777034,120.00861296356197,10,42.50306,220
1226,1226,32.16996670688344,120.00726881642547,2,41.15565,88
1227,1227,41.48472339169556,120.02342103607698,4,42.19643,137
1228,1228,13.289856114397411,120.01782544158836,10,40.47129,87
1229,1229,77.19301237074455,120.04961680598512,0,40.3419,2
1230,1230,110.70534021406574,120.009001054687,2,40.114709999999995,4
1231,1231,79.76994416674698,120.03989709372298,3,40.40613,9
1232,1232,44.0364450929228,120.01450794225183,1,41.48765,56
1233,1233,12.78057272211549,120.01191314572216,5,42.42563,143
1234,1234,21.592123935582894,120.02087924367243,3,40.4209,76
1235,1235,8.916241218933827,120.0030567798441,7,40.577740000000006,134
1236,1236,20.960771126578386,120.06001995212102,3,39.53239,97
1237,1237,108.9258603078121,120.0097328540012,0,41.35139,3
1238,1238,30.701616450710333,120.05583283567614,7,42.90759,126
1239,1239,66.77567251449324,120.01683276743756,3,40.73664,7
1240,1240,112.02160104891243,120.00735633952515,3,38.86055,5
1241,1241,60.0054021883408,120.06235224195959,0,41.41545,4
1242,1242,108.52488981319942,120.00887112960734,3,39.784859999999995,6
1243,1243,74.56871610449684,120.06317926354788,0,40.66095,5
1244,1244,73.81616400028494,120.01056147845443,4,38.76163,10
1245,1245,13.228787442864766,120.00871029152304,3,43.15627,110
1246,1246,91.6288051980208,120.00631817249868,2,40.08044,5
1247,1247,22.549665297420276,120.01287337893888,2,44.07462,176
1248,1248,22.25055850982417,120.00407596087254,17,42.268,130
1249,1249,97.76619377831189,120.05929016990441,3,41.10725,4
1250,1250,28.939000688477925,120.00388168439693,6,40.77012,77
1251,1251,8.745416030393432,120.04120918875535,2,41.7645,69
1252,1252,42.32098072711878,120.04576249103621,6,41.402840000000005,60
1253,1253,88.29787954078688,120.00294674193967,1,39.57974,5
1254,1254,29.870881526776596,120.16146248836839,9,40.22218,76
1255,1255,58.97342461156677,120.00557374608829,36,40.64478,74
1256,1256,82.50759734553858,120.0116666907582,0,41.0436,6
1257,1257,46.29835154270194,120.01229926618662,6,41.4169,73
1258,1258,89.96555475557187,120.00508971751357,1,39.12701,5
1259,1259,67.73315713223055,120.03160475262624,1,42.134190000000004,3
1260,1260,46.36460392638199,120.02365444731822,3,41.21362,59
1261,1261,31.15711982437585,120.01547994238173,1,39.8643,70
1262,1262,18.283494933809852,120.0063719293986,3,42.38313,56
1263,1263,85.84092569328634,120.0156603953736,4,38.50623,8
1264,1264,60.47831722404202,120.00447137864792,0,41.71568,2
1265,1265,60.006741586680235,120.05198236600879,1,40.22338,3
1266,1266,117.69149747604773,120.03618396797464,0,41.93547,7
1267,1267,60.001643479973474,120.00771206651862,3,43.84325,4
1268,1268,79.25505138432088,120.00760854339238,0,40.274879999999996,2
1269,1269,76.80094299165805,120.04161737578377,1,42.14561,4
1270,1270,12.915944245315611,120.00616409453806,4,40.19571,137
1271,1271,60.00330668774092,120.02371298217815,0,41.2469,4
1272,1272,60.23681220133765,120.02094196828642,1,39.00334,3
1273,1273,16.66663947158577,120.00584480982573,12,41.78393,91
1274,1274,73.49918465548099,120.0036169431255,0,39.94437,8
1275,1275,26.824096810085177,120.00519017989603,1,41.31685,57
1276,1276,64.07670175884297,120.05422782756511,1,40.10859,3
1277,1277,101.68816337678464,120.0028344220546,1,39.770179999999996,3
1278,1278,47.56625460852319,120.00256758149946,9,40.90987,76
1279,1279,16.41259317852552,120.02377327280823,3,41.65749,192
1280,1280,60.004411568447125,120.03036863931882,4,44.19762,5
1281,1281,112.95783153829177,120.02869235141655,2,41.18826,3
1282,1282,82.08446970606836,120.00335992842086,0,40.70108,4
1283,1283,62.2208792213775,120.02884131573565,0,40.988479999999996,1
1284,1284,32.616440582096814,120.12052165963074,2,42.53716,94
1285,1285,12.860223791745012,120.0067820469415,6,41.47272,81
1286,1286,110.14173101355914,120.0374607156202,2,40.9966,7
1287,1287,47.710033625655456,120.01945497493539,1,40.08238,62
1288,1288,101.03475488643576,120.01238789588587,1,39.40077,6
1289,1289,51.992015127825645,120.01265099621007,10,41.99909,72
1290,1290,60.002163362425854,120.01154579553173,2,39.822559999999996,6
1291,1291,92.61222048531867,120.01627926568946,2,39.78928,3
1292,1292,76.95254598668978,120.05154231642894,1,41.95436,7
1293,1293,17.893440524952215,120.03923685733069,8,40.34362,63
1294,1294,60.00375872264935,120.02753958824147,2,41.00594,9
1295,1295,80.9424036940462,120.01051073149335,8,41.12335,75
1296,1296,117.22752883760008,120.00607020050217,2,40.09559,11
1297,1297,13.807041288891725,120.05778659686464,1,40.20646,66
1298,1298,68.24737996462163,120.00857041579707,1,39.83247,7
1299,1299,81.04124900536695,120.0029951431349,1,40.08695,9
1300,1300,118.46966687410813,120.02714303513916,0,41.91721,6
1301,1301,67.45460552577525,120.07319593751757,1,40.47991,6
1302,1302,20.865786128849695,120.05243511031344,2,42.2273,148
1303,1303,26.94280829672714,120.02029860996497,3,39.70545,71
1304,1304,109.22049070439222,120.03028707034264,2,40.669309999999996,4
1305,1305,119.16566441565334,120.00737090078196,2,40.38156,7
1306,1306,12.460538958356196,120.00641825954145,4,41.08019,108
1307,1307,72.34022649935413,120.00695737307029,1,39.553979999999996,8
1308,1308,14.84015658996183,120.05263117844308,7,42.291309999999996,97
1309,1309,103.41851531840442,120.09109976799013,1,39.08081,6
1310,1310,64.1139726592061,120.00916619090671,1,40.85836,2
1311,1311,35.72330850872805,120.02116433180447,1,40.90787,100
1312,1312,74.0713666351886,120.03568650324442,5,42.028490000000005,76
1313,1313,100.83326317682125,120.00610433314009,1,39.43405,6
1314,1314,99.35644392613374,120.02062522210844,3,40.9471,10
1315,1315,72.09077197424315,120.03320124148443,0,41.43306,5
1316,1316,106.8785769394965,120.01258173078399,0,39.80446,2
1317,1317,23.557269188056885,120.11034685218594,3,42.45341,136
1318,1318,14.240521431102614,120.00708695033147,3,40.410579999999996,60
1319,1319,77.95401200460329,120.02238653171872,2,41.14424,8
1320,1320,79.9047808460687,120.00755791654473,3,43.02028,9
1321,1321,63.77883726950889,120.00230721952295,2,40.109359999999995,10
1322,1322,48.58075234611181,120.02436963091183,4,40.991440000000004,77
1323,1323,55.178182287143265,120.01108730086747,8,42.75801,90
1324,1324,60.00547280792167,120.12672683023916,0,39.80308,2
1325,1325,31.526145216434525,120.01859197369643,3,42.99812,85
1326,1326,45.97002541658632,120.02700130530602,6,41.46487,69
1327,1327,60.002750296060974,120.04173814256143,0,41.3476,5
1328,1328,15.205152829684687,120.01381067711142,8,42.752340000000004,66
1329,1329,26.66362429741974,120.00516009298833,2,42.35868,144
1330,1330,73.51414155194442,120.03508275186104,1,38.15248,6
1331,1331,119.30152454172814,120.02739316581862,2,39.92414,7
1332,1332,36.64100528285399,120.01493780385182,2,42.67413,74
1333,1333,97.03040648716879,120.03917981335259,2,40.56941,6
1334,1334,93.02347571653821,120.01517576777502,0,42.37737,4
1335,1335,60.00183268670841,120.01685957859452,1,39.913340000000005,4
1336,1336,65.68855451118503,120.01049701496112,0,42.34987,5
1337,1337,14.776513124404374,120.0035359651575,8,39.60714,65
1338,1338,77.91001177383875,120.03886466818341,0,41.535990000000005,3
1339,1339,10.241315515282444,120.00867865671651,7,42.4718,110
1340,1340,40.79243984096638,120.0229018784755,4,39.39912,61
1341,1341,105.92997491116104,120.06798200886698,1,41.96772,5
1342,1342,13.344317596242114,120.02079391890055,18,42.76923,194
1343,1343,35.96154796851875,120.00989068912295,3,41.66471,77
1344,1344,115.9215661077652,120.04973103086792,0,39.84966,1
1345,1345,36.45306366843366,120.0536716751858,1,43.9107,55
1346,1346,95.92107332964163,120.11911754807113,1,42.42559,70
1347,1347,26.701150835776154,120.01637122107246,4,41.99902,125
1348,1348,12.643081361808143,120.03086280244035,3,42.713440000000006,59
1349,1349,70.53312992790102,120.0311713678524,1,38.31205,4
1350,1350,77.83239807390021,120.01568140995211,2,41.71755,117
1351,1351,86.09013607353927,120.0065607313106,0,40.26507,3
1352,1352,115.47036297148466,120.1091898074423,2,42.690670000000004,9
1353,1353,40.82900140257057,120.09141044289377,13,42.67337,191
1354,1354,96.06375000450056,120.0036731074643,3,39.65019,12
1355,1355,105.04061198254664,120.00580338565818,1,40.68657,3
1356,1356,22.745422461724193,120.01961408513202,5,41.465959999999995,58
1357,1357,22.149013818233172,120.00226376687515,4,39.61424,163
1358,1358,12.860256693015527,120.06326587348516,9,42.81188,102
1359,1359,60.00214795354459,120.00506091520779,1,40.50329,4
1360,1360,15.344839508911475,120.00815957643835,5,40.47575,94
1361,1361,77.73290937609674,120.00242961795931,2,40.76585,5
1362,1362,60.00162424192579,120.01358791737755,1,40.56816,9
1363,1363,78.1124488980463,120.00923862898682,4,41.80195,54
1364,1364,7.488498103199962,120.03471897445844,4,41.56568,89
1365,1365,65.910467554327,120.01291204169817,0,39.07065,1
1366,1366,50.92624721734737,120.00424985412275,15,41.85651,89
1367,1367,96.40999059894516,120.00669281823063,3,41.45032,5
1368,1368,49.28183427846647,120.30125679413285,5,40.2032,63
1369,1369,86.9194490765426,120.00491005269598,1,39.07801,66
1370,1370,20.53642039277037,120.05842076364131,4,42.91131,79
1371,1371,100.21162948815278,120.0263344355125,1,41.39013,3
1372,1372,100.5847459070496,120.04156929763307,5,40.56664,58
1373,1373,66.65033119520677,120.01148193799938,1,41.4005,5
1374,1374,27.288842951234454,120.00436118017556,1,42.11875,68
1375,1375,94.55568299887615,120.01971768796493,5,40.57967,10
1376,1376,79.52605643759593,120.00850809553079,3,40.13978,10
1377,1377,71.55373073036021,120.0419027104318,1,39.98843,2
1378,1378,9.68236923475764,120.0241280989551,5,40.54376,67
1379,1379,33.020559341838286,120.00425062985309,2,41.72685,61
1380,1380,60.00004646321034,120.02195278370942,2,41.48624,6
1381,1381,47.61642885637526,120.01153920503063,1,43.469390000000004,54
1382,1382,14.62477064734128,120.00291058375359,4,41.73772,58
1383,1383,85.85690096677897,120.06231180335992,1,42.471270000000004,6
1384,1384,12.410011877202699,120.0551912865333,4,39.72527,136
1385,1385,10.498574654162864,120.05940972387623,6,42.0916,96
1386,1386,88.35736195272858,120.0236014062837,2,41.660140000000006,6
1387,1387,68.26276722064365,120.04339422139695,4,40.722,11
1388,1388,60.00046046936848,120.00153088336855,2,38.42739,5
1389,1389,23.014691213831714,120.01614924871562,6,39.27802,69
1390,1390,69.00394010614094,120.03794914940036,0,39.51393,3
1391,1391,69.79541590027058,120.00257540170281,3,43.40972,89
1392,1392,83.15149873854114,120.02859401941639,0,39.3437,2
1393,1393,78.95701187822044,120.00507508236403,1,42.062459999999994,4
1394,1394,60.00297265490609,120.09019967284908,0,40.66752,7
1395,1395,42.13879986052818,120.04806303633123,1,39.56033,27
1396,1396,41.767177266967664,120.03557647473102,0,40.73999,45
1397,1397,43.55241305962974,120.0087087908091,6,42.57372,64
1398,1398,109.29109727005222,120.04269127461019,2,41.632509999999996,6
1399,1399,79.1040314566494,120.02281043935172,2,39.90729,4
1400,1400,116.37056527216562,120.00751700879334,2,40.2836,5
1401,1401,69.68872315482065,120.00833404020601,0,40.5767,5
1402,1402,34.78618088050716,120.05315218293276,2,39.84517,65
1403,1403,34.183685435516175,120.0337590199704,0,41.59449,58
1404,1404,15.695729462838893,120.04431588167793,11,40.91765,50
1405,1405,32.51058562245936,120.03078357235337,0,40.89555,55
1406,1406,94.18222121375558,120.01728763631102,0,42.7417,1
1407,1407,91.53671052535677,120.00186559844823,0,39.92139,1
1408,1408,11.691132447507869,120.00340663579206,9,43.09959,147
1409,1409,66.59082956458755,120.03653165703983,2,40.690059999999995,7
1410,1410,66.50987650372862,120.0233252918953,3,39.53438,7
1411,1411,77.12338898700945,120.0057287797879,0,40.915279999999996,5
1412,1412,30.112539852120612,120.02002800084503,0,39.86314,64
1413,1413,40.68398400606859,120.03810111875559,2,41.9479,80
1414,1414,60.078669732581865,120.0469957213534,1,40.99481,3
1415,1415,9.60995899223439,120.07037703074252,4,42.044940000000004,105
1416,1416,63.16229503062,120.01342306068275,0,40.616170000000004,3
1417,1417,84.38716372364007,120.02838285909712,1,42.1797,1
1418,1418,60.002532712284506,120.0055603430643,1,39.767790000000005,3
1419,1419,31.53491957591346,120.00480971777,7,39.31281,83
1420,1420,75.27920253150614,120.03976594168654,5,39.12187,11
1421,1421,11.972226182979114,120.01729110272342,6,40.813109999999995,76
1422,1422,65.83580349679191,120.07576293517003,2,40.92351,7
1423,1423,33.17970763203525,120.03438060978503,1,40.532270000000004,86
1424,1424,112.4151161515166,120.01375559020607,1,41.39496,9
1425,1425,69.47443139306093,120.00557973586878,4,40.57714,11
1426,1426,72.41384850236449,120.03842200572356,0,42.11588,6
1427,1427,79.52168287585746,120.0025149023478,0,39.9825,5
1428,1428,87.20579621803043,120.01616897552569,0,42.73434,2
1429,1429,61.33562373858657,120.03780965159825,1,41.13194,5
1430,1430,94.09219367924186,120.04051942234084,2,39.341570000000004,4
1431,1431,24.018575786136072,120.00418523847836,4,42.1214,89
1432,1432,30.01210075637386,120.00179750806555,1,40.059059999999995,55
1433,1433,73.20490507955604,120.03846955076475,1,41.169990000000006,7
1434,1434,72.49479409379981,120.05269915217737,0,40.656420000000004,7
1435,1435,90.33183442023764,120.008028444701,3,40.89882,6
1436,1436,71.10797311172826,120.00517745701838,6,41.49863,45
1437,1437,60.00128798151451,120.00553437188472,0,40.52883,3
1438,1438,30.301529432670183,120.013086177709,5,40.85532,59
1439,1439,67.59997628701372,120.00703899365934,0,41.40005,4
1440,1440,48.96308605758196,120.0063730896522,7,41.28634,49
1441,1441,60.00794592168473,120.04144928544719,1,38.68011,3
1442,1442,24.379211364083417,120.00769975994365,1,42.85491,71
1443,1443,38.43917775728416,120.00837569963768,1,41.34429,61
1444,1444,42.547431983923666,120.01954227683196,1,41.75029,53
1445,1445,79.55822839220478,120.06118414338304,0,40.2175,7
1446,1446,60.00052736207605,120.02114762435909,6,41.387170000000005,139
1447,1447,22.58467344833145,120.00346517622361,14,43.218720000000005,134
1448,1448,60.000216397624136,120.0025509980413,1,40.425509999999996,8
1449,1449,69.76744007839218,120.02890541587766,0,42.43906,10
1450,1450,59.467896592015855,120.05581557581928,45,41.11162,62
1451,1451,37.07891359914943,120.01076556494137,2,43.315670000000004,81
1452,1452,27.272164276194307,120.00905602949814,9,41.93225,112
1453,1453,63.892288630587224,120.01882033465785,5,40.59681,111
1454,1454,75.91806486916758,120.01098047442048,0,41.35048,4
1455,1455,70.99532479919014,120.02638102257892,2,40.839220000000005,7
1456,1456,22.224746715629696,120.08582387885555,5,41.203959999999995,95
1457,1457,78.90704844674202,120.03640473420145,2,42.883559999999996,2
1458,1458,53.24561209647198,120.0102142042042,34,41.738440000000004,149
1459,1459,9.719347943170234,120.08857715850256,7,43.14448,65
1460,1460,91.80388337392107,120.05583478028694,0,40.32242,5
1461,1461,7.724755752405419,120.02591202113548,5,42.37259,136
1462,1462,17.43545558802781,120.06388292945837,4,41.19876,100
1463,1463,78.18347955212319,120.01123075466356,0,40.76032,2
1464,1464,61.74278209233507,120.01630353731801,0,40.6224,1
1465,1465,74.40607304572784,120.01681803545682,2,40.69723,7
1466,1466,18.986410185156664,120.02203616824468,8,43.0154,194
1467,1467,110.58595044853759,120.03378185672796,4,41.17629,30
1468,1468,11.375268156730412,120.03621775952351,9,41.96866,136
1469,1469,86.11905207758527,120.00485509493265,0,41.52997,2
1470,1470,9.917685533828628,120.01352568874483,10,41.26948,50
1471,1471,78.33637001167378,120.00533263248988,1,40.69167,10
1472,1472,67.80339336783088,120.04761179746765,4,40.55042,9
1473,1473,65.92539816212478,120.00833697814194,2,41.54288,7
1474,1474,81.66218611366484,120.01168448382694,0,41.519870000000004,5
1475,1475,71.82365209304265,120.05161050410676,1,38.70008,5
1476,1476,96.67795567236082,120.01314687894185,0,40.62082,2
1477,1477,97.97463276896002,120.045335879593,1,41.33745,3
1478,1478,70.29260856009616,120.0506994032369,0,40.72607,1
1479,1479,31.618127399868012,120.05644965796691,5,42.23055,78
1480,1480,10.378851308303227,120.05297739525302,1,41.37037,36
1481,1481,99.14349903713857,120.01576627245419,5,38.917759999999994,9
1482,1482,10.96116920819045,120.15997375756413,4,41.48422,64
1483,1483,91.09502868286339,120.03121016770234,2,40.183409999999995,5
1484,1484,89.97197127052765,120.09007248124256,3,41.21402,9
1485,1485,14.508522223539517,120.01996227967238,7,42.41897,120
1486,1486,73.47692958945211,120.03421012793768,0,40.155429999999996,5
1487,1487,23.332102471999423,120.03520728248037,6,42.12847,75
1488,1488,106.61322885463143,120.00136785462308,1,40.13169,3
1489,1489,60.003878619274666,120.0197566983584,0,41.13855,4
1490,1490,54.94072869656264,120.00478417036719,8,42.4168,54
1491,1491,64.74918394859833,120.00686616266302,0,39.00092,3
1492,1492,60.00320092631119,120.03341909792839,3,39.752790000000005,4
1493,1493,68.15075866415505,120.00467279004212,1,39.74607,3
1494,1494,60.00134177582514,120.07326120888057,0,38.570809999999994,5
1495,1495,6.589637226874588,120.01578647072056,14,42.681,310
1496,1496,98.55761251356063,120.00276865240035,0,40.46374,5
1497,1497,64.5327575893589,120.21254598976651,2,40.92714,6
1498,1498,65.34678302809483,120.00783094406458,2,41.53376,6
1499,1499,30.787438589968872,120.02641207101448,1,43.55795,61
1500,1500,60.00045897754823,120.01174905815463,1,42.13143,2
1501,1501,89.61071429655861,120.0028107749922,4,42.60992,100
1502,1502,7.91394466458546,120.02737702596491,1,42.43575,126
1503,1503,10.29849763374659,120.0391963772676,9,41.5732,90
1504,1504,72.85640898486197,120.01832293176541,0,40.31416,4
1505,1505,60.002322925533306,120.06373360857634,0,39.62514,2
1506,1506,86.99589719175871,120.03967879095828,4,39.269740000000006,12
1507,1507,60.00222288181909,120.00883858501149,3,40.3625,8
1508,1508,98.42711783181194,120.00615175686917,2,40.842729999999996,4
1509,1509,26.120704883215623,120.01763408433501,4,40.96402,103
1510,1510,60.00777748776009,120.01292631638817,3,39.883959999999995,7
1511,1511,92.91356018500147,120.01679783717354,2,39.05298,5
1512,1512,82.18235015435896,120.01827944013448,1,41.7715,6
1513,1513,72.36037559547624,120.03332601655208,1,38.88511,6
1514,1514,98.60350054437907,120.0609087926584,2,40.85082,5
1515,1515,60.001664499591605,120.02087882175402,1,39.81188,5
1516,1516,101.28106676256418,120.03304824150237,0,42.23352,2
1517,1517,84.974696530888,120.01870148655121,2,41.57696,5
1518,1518,14.374641725845452,120.00670746796811,1,41.849990000000005,51
1519,1519,43.70888321880773,120.0356057944303,1,42.491640000000004,42
1520,1520,111.9956175498963,120.00545856909284,1,40.77489,7
1521,1521,104.26148639777172,120.01983559130308,2,41.58266,5
1522,1522,82.55759606008793,120.057371385393,2,40.0256,8
1523,1523,60.00013441252378,120.00714673343701,0,39.74049,6
1524,1524,101.30536203381108,120.034145890102,1,40.15848,7
1525,1525,69.7556389604521,120.00232360879646,0,39.22589,7
1526,1526,26.959941181399756,120.0333008684953,3,40.66791,63
1527,1527,18.66685171502518,120.01024075680901,4,42.5427,68
1528,1528,62.89374328033317,120.07752795830517,2,40.40059,5
1529,1529,35.18523774727355,120.048219766413,1,42.5432,59
1530,1530,60.000934779915404,120.02143484245558,2,39.61907,7
1531,1531,30.867346423422163,120.00408021498521,3,41.421440000000004,131
1532,1532,10.67035237859723,120.03197663811548,9,41.80454,193
1533,1533,77.01845224261237,120.02077740239989,1,39.58381,4
1534,1534,71.36187949517696,120.04184446637598,2,40.099,7
1535,1535,102.87550259528611,120.00535291036553,0,39.74668,4
1536,1536,112.85086718259487,120.01064700058147,5,39.20205,86
1537,1537,20.329928885521753,120.01829407211162,2,40.69807,43
1538,1538,6.990530338175004,120.15079522108935,7,43.29888,137
1539,1539,113.03889971587624,120.00643832856215,0,38.85807,5
1540,1540,41.40212574821914,120.01065562383421,7,42.37947,62
1541,1541,49.76001239495593,120.02150471142613,10,41.1215,84
1542,1542,17.364078981041914,120.01702805518009,4,41.23721,141
1543,1543,26.218371819179186,120.01931284139182,3,41.9286,80
1544,1544,66.87184381555588,120.01626117544788,5,39.93983,14
1545,1545,26.04317156274103,120.05276261431703,2,41.49108,38
1546,1546,60.001083879824726,120.0028088218683,3,42.16152,55
1547,1547,31.891882462675465,120.20311931242176,0,21.31,50
1548,1548,29.840081713579647,120.00410987375781,2,43.16538,133
1549,1549,107.79399403514584,120.12593630067622,1,42.26997,40
1550,1550,58.816605928886254,120.0169819566851,32,39.61345,79
1551,1551,60.00121167826684,120.02924830456467,2,41.539970000000004,3
1552,1552,45.17929990823018,120.01190665465383,4,40.36834,53
1553,1553,64.88082373921928,121.11737292650658,3,26.86433,9
1554,1554,8.13267718987781,120.05606519563595,4,41.76267,87
1555,1555,24.071041912124166,120.00610490860083,17,42.59447,145
1556,1556,60.00087173673036,120.02670048155102,1,40.307970000000005,9
1557,1557,29.609254432210122,120.00435401064205,7,41.943740000000005,137
1558,1558,79.93650609920132,120.01061875805287,3,41.38069,6
1559,1559,64.16920702148293,120.09398626066454,0,43.041129999999995,7
1560,1560,10.154217345728975,120.00396554033384,4,41.30135,68
1561,1561,9.630255633159445,120.01646142478198,2,40.12158,72
1562,1562,32.574357434066656,120.07318443116232,5,42.26643,124
